Entity ID,Symbol,Name,Inter- net Address,Stock Exchange,Sector,Economy Sector,Company is Active,Datenc (FIRST),Datenc (RT Last),Closing Price,Market Value,Sales
071BPR-E,B7W5GK,Astro Malaysia Holdings Bhd.,http://corporate.astro.com.my,MALAYSIA,Consumer Services,Telecommunications,1,20121019,20180706,0.4034654,2103.621,1299.155
05HX4R-E,56225,Millennium & Copthorne Hotels plc,http://www.millenniumhotels.com,LONDON,Consumer Services,Consumer Services,1,19960425,20180706,7.168231,2327.998,1298.125
09QX6R-E,B3KQBF,Afaq for Energy Co. P.L.C.,#NAME?,AMMAN,Distribution Services,Finance,1,20081230,20180705,2.620272,288.2299,1297.842
05J0GM-E,526614,ELVALHALCOR HELLENIC COPPER AND ALUMINIUM INDUSTRY S.A.,http://www.elvalhalcor.com,ATHENS,Producer Manufacturing,Non-Energy Materials,1,19970619,20180706,1.669565,626.4902,1297.613
05RVKX-E,B1GBXT,Sonda S.A.,http://www.sonda.com,SANTIAGO,Technology Services,Technology,1,20061103,20180706,1.470311,1281.016,1296.85
063000-E,620474,eTec E & C Ltd.,http://www.etecenc.com,KOREA,Industrial Services,Industrials,1,20000317,20180706,126.2601,353.5284,1296.539
05J445-E,B0C1DM,Bharat Forge Ltd,http://www.bharatforge.com,BSE INDIA,Producer Manufacturing,Non-Energy Materials,1,19921118,20180706,9.191516,4278.66,1296.448
05J3LD-E,649713,Green Cross Holdings Corporation,http://www.greencross.com,KOREA,Health Technology,Healthcare,1,19880722,20180706,28.40629,1335.897,1296.307
05L4FM-E,460620,Moelven Industrier Nok5,http://www.moelven.com,OSLO,Consumer Durables,Non-Energy Materials,1,19850102,20020426,,,1296.058
0B5HPY-E,BITA,Bitauto Holdings Ltd. Sponsored ADR,http://ir.bitauto.com/phoenix.zhtml?c=240892&p=irol-irhome,NYSE,Technology Services,Technology,1,20101117,20180706,23.47,1683.93,1294.906
06FY72-E,B3PHKL,IL&FS Transportation Networks Limited,http://www.itnlindia.com,BSE INDIA,Industrial Services,Industrials,1,20100330,20180706,0.6146545,202.1968,1294.879
0GJF85-E,BYVGNF,Pruksa Holding PCL,http://www.psh.co.th,THAILAND,Finance,Finance,1,20161201,20180706,0.5908064,1292.983,1294.731
007T4T-E,B0R8BF,"Pruksa Real Estate Public Co., Ltd.",http://www.pruksa.com,THAILAND,Consumer Durables,Finance,1,20051206,20161130,,,1294.731
0022RT-E,B0SL8F,Grupo KUO SAB de CV Class B,http://www.kuo.com.mx,MEXICO,Producer Manufacturing,Industrials,1,19910703,20180629,2.295408,1074.95,1294.462
05J21C-E,1980,"DAI-DAN Co., Ltd.",http://www.daidan.co.jp,TOKYO,Industrial Services,Industrials,1,19850102,20180706,20.2001,464.2367,1294.278
066YTX-E,B03MTQ,Indeks Bilgisayar Sistemleri Muhendislik Sanayi ve Ticaret A.S,http://www.index.com.tr,ISTANBUL,Distribution Services,Technology,1,20040624,20180706,1.722576,96.46425,1294.179
05J546-E,1852,Asanuma Corporation,http://www.asanuma.co.jp,TOKYO,Industrial Services,Industrials,1,19850102,20180706,3.558332,302.7653,1294.152
05J0DV-E,698833,Yuhan Corporation,http://www.yuhan.co.kr,KOREA,Health Technology,Healthcare,1,19890329,20180706,196.2454,2396.029,1293.441
05J08C-E,609249,PT Astra Agro Lestari Tbk,http://www.astra-agro.co.id,INDONESIA,Process Industries,Consumer Non-Cyclicals,1,19971209,20180706,0.749826,1443.181,1293.226
0680VS-E,B0DX8R,Suzlon Energy Limited,http://suzlon.com,BSE INDIA,Utilities,Industrials,1,20051020,20180706,0.1089978,579.8435,1292.749
000LXY-E,ICUI,"ICU Medical, Inc.",http://www.icumed.com,NASDAQ,Health Technology,Healthcare,1,19920331,20180706,295.3,5875.676,1292.613
05HX0S-E,646707,Fairfax Media Limited,http://www.fairfaxmedia.com.au,ASX,Consumer Services,Consumer Services,1,19920514,20180706,0.5717635,1314.756,1292.466
05TRW1-E,FDSBAC8A,NB Power Holding Corp.,http://www.nbpower.com,#NAME?,Utilities,Utilities,1,NA,NA,,,1292.019
05J1JL-E,612381,First International Bank of Israel Ltd,http://www.fibi.co.il,TEL AVIV,Finance,Finance,1,19950418,20180705,20.94541,2101.454,1291.641
079DKN-E,BD9WR0,UBM PLC,http://www.ubm.com,LONDON,Consumer Services,Business Services,1,19850102,20180615,14.33646,,1291.557
05HK19-E,BXC8GV,Promotora de Informaciones SA Class A,http://www.prisa.com,SPAIN,Consumer Services,Consumer Services,1,20000628,20180706,1.883551,1051.356,1291.294
05HZQW-E,4045,"Toagosei Co., Ltd.",http://www.toagosei.co.jp,TOKYO,Process Industries,Non-Energy Materials,1,19850102,20180706,11.16393,1473.597,1290.495
07KFYC-E,CXDC,"China XD Plastics Co., Ltd.",http://www.chinaxd.irpass.com,NASDAQ,Producer Manufacturing,Non-Energy Materials,1,20070927,20180706,3.2,159.1296,1290.448
001977-E,NATI,National Instruments Corporation,http://www.ni.com,NASDAQ,Technology Services,Technology,1,19950314,20180706,43.53,5670.68,1289.93
062LRH-E,608630,"Henan Yuneng Holding Co., Ltd. Class A",http://www.yuneng.com.cn,SHENZHEN,Utilities,Utilities,1,19980311,20180706,0.5250094,604.0695,1289.455
05J0ZL-E,4837,Shidax Corporation,http://www.shidax.co.jp,JASDAQ,Consumer Services,Consumer Services,1,20010402,20180706,3.974829,162.6451,1289.244
05J3BY-E,633942,FIBI Holdings Ltd.,#NAME?,TEL AVIV,Finance,Finance,1,19941216,20180705,24.78504,878.6951,1289.139
000ZNP-E,FDSA9844,Texas Eastern,#NAME?,#NAME?,Utilities,Energy,0,NA,NA,,,1289
062LS8-E,614018,"Hunan TV & Broadcast Intermediary Co., Ltd. Class A",http://www.tik.com.cn,SHENZHEN,Consumer Services,Business Services,1,19990330,20180706,0.8198571,1162.194,1288.636
000DRG-E,CBB,Cincinnati Bell Inc.,http://www.cincinnatibell.com,NYSE,Communications,Telecommunications,1,19841105,20180706,17.3,724.9887,1288.5
0B0SHQ-E,FDS0E0LX,"Catalunya Banc, S.A.",http://www.catalunyacaixa.com,#NAME?,#NAME?,Finance,0,NA,NA,,,1288.417
0B0SHQ-E,FDS0E0LY,"Catalunya Banc, S.A.",http://www.catalunyacaixa.com,#NAME?,#NAME?,Finance,0,NA,NA,,,1288.417
0D6SNL-E,BYZWFF,Beijing Enterprises Clean Energy Group Limited,#NAME?,HONG KONG,Process Industries,Non-Energy Materials,1,20130705,20180706,0.02255108,1432.566,1288.308
0BFH2R-E,B8BVN0,CTS International Logistics Corp. Ltd. Class A,http://www.ctsfreight.com,SHANGHAI,Transportation,Industrials,1,20120529,20180706,0.8288831,838.8615,1288.26
06LW08-E,B2QYBH,MHP S.E. Sponsored GDR RegS,http://www.mhp.com.ua,LONDON,Process Industries,Consumer Non-Cyclicals,1,20080509,20180706,12.9,1377.485,1287.752
000F08-E,CBSH,"Commerce Bancshares, Inc.",http://www.commercebank.com,NASDAQ,Finance,Finance,1,19841105,20180706,65.24,6907.486,1287.482
0CDWYQ-E,CBCB,"Commerce Bancshares, Inc. (Tennessee) Class O",http://www.psboc.com,US OTC,Finance,Finance,1,20160323,20180706,1.41,,1287.482
007DQT-E,BD8Z38,Yuhua Energy Holdings Limited,http://www.yuhuaenergy.com,HONG KONG,Consumer Durables,Energy,1,20050714,20180706,0.03172439,98.17169,1287.12
05HZFW-E,BWFGQN,Spirax-Sarco Engineering PLC,http://www.spiraxsarcoengineering.com,LONDON,Producer Manufacturing,Industrials,1,19850102,20180706,84.62494,6229.427,1286.148
006M9Q-E,B0PB4M,Link Real Estate Investment Trust,http://www.thelinkreit.com,HONG KONG,Finance,Finance,1,20051125,20180706,9.428133,20284.32,1285.9
05HX5V-E,680637,"Siam City Cement Public Co., Ltd.",http://www.siamcitycement.com,THAILAND,Non-Energy Minerals,Non-Energy Materials,1,19870415,20180706,6.088923,1814.499,1285.854
05HHNK-E,714862,Cementir Holding S.p.A.,http://www.cementirholding.it,MILAN,Non-Energy Minerals,Non-Energy Materials,1,19850102,20180706,8.359583,1330.177,1285.852
065JS2-E,B0LWK7,Aramex (P.J.S.C),http://www.aramex.com,DUBAI,Transportation,Industrials,1,20050713,20180705,1.132543,1658.156,1285.446
05J33M-E,B12GN4,Royal Ten Cate N.V.,http://www.tencate.com,EURONEXT AMSTERDAM,Process Industries,Non-Energy Materials,0,19850701,20160316,,,1285.128
0HPTDV-E,671475,Saurer Intelligent Technology Co. Ltd. Class A,http://www.xjcj.com,SHANGHAI,Industrial Services,Industrials,1,20031203,20180706,1.161339,2201.217,1285.022
06P6MQ-E,B1RMFT,TAV Havalimanlari Holding A.S.,http://www.tavhavalimanlari.com.tr,ISTANBUL,Transportation,Industrials,1,20070223,20180706,4.907922,1782.956,1284.963
06KJB5-E,B1FN8X,Outotec Oyj,http://www.outotec.com,OMX NORDIC HELSINKI,Industrial Services,Industrials,1,20061010,20180706,7.74349,1417.999,1284.943
05J279-E,2805,S&B Foods Inc.,http://www.sbfoods.co.jp,TOKYO,Consumer Non-Durables,Consumer Non-Cyclicals,1,19850102,20180706,97.06189,677.2122,1284.786
009FGH-E,B2352K,SAF-HOLLAND S.A.,http://www.safholland.com,XETRA,Producer Manufacturing,Industrials,1,20070726,20180706,15.84911,719.4594,1284.642
008R3T-E,B1G92Q,Profarma Distribuidora de Produtos Farmaceuticos SA,http://www.profarma.com.br,SAO PAULO,Distribution Services,Healthcare,1,20061026,20180706,1.191249,139.9281,1284.444
0954C1-E,B5V3YM,"Anhui Xinhua Media Co., Ltd Class A",http://www.wxm.com,SHANGHAI,Distribution Services,Consumer Cyclicals,1,20100118,20180706,1.141783,2271.24,1284.147
007BHT-E,B58YWF,Man Wah Holdings Limited,http://www.manwahholdings.com,HONG KONG,Consumer Durables,Consumer Cyclicals,1,20100409,20180706,0.7542507,2890.612,1283.924
062XNT-E,B1ZBHG,Aegean Airlines SA,http://www.aegeanair.com,ATHENS,Transportation,Industrials,1,20070711,20180706,9.78224,698.6192,1283.68
05JDYY-E,BTGN05,JK Tyre & Industries Limited,http://www.jktyre.com,BSE INDIA,Consumer Durables,Consumer Cyclicals,1,19900910,20180706,1.786634,405.2328,1283.172
00DS8H-E,RDC,Rowan Cos. Plc Class A,http://www.rowancompanies.com,NYSE,Industrial Services,Energy,1,19841105,20180706,15.47,1918.683,1282.8
06QSPT-E,STAY.U,"Extended Stay America, Inc.",http://www.extendedstayamerica.com,NASDAQ,Consumer Services,Consumer Services,1,20131113,20180706,21.83,4146.718,1282.725
05X616-E,672643,"NICE Holdings Co., Ltd.",http://www.nice.co.kr,KOREA,Finance,Finance,1,20040204,20180706,14.42717,546.5344,1282.606
000PPY-E,MENT,Mentor Graphics Corporation,http://www.mentor.com,NASDAQ,Electronic Technology,Technology,0,19841105,20170330,,,1282.467
0H0ZZ7-E,BD4HFR,"Hyundai Electric & Energy Systems Co., Ltd.",http://www.hyundai-elec.com,KOREA,Producer Manufacturing,Industrials,1,20170510,20180706,57.97751,591.7059,1282.229
0B9F1C-E,BZ6TQ9,Grupo Supervielle SA Class B,http://www.gruposupervielle.com,BUENOS AIRES,Finance,Finance,1,20160519,20180706,2.533712,1186.376,1282.046
05JFXJ-E,625317,DKSH Holdings (Malaysia) Bhd.,http://www.dksh.com.my,MALAYSIA,Distribution Services,Industrials,1,19950110,20180705,0.8935644,140.8776,1281.432
06Q3D8-E,SCAI,"Surgical Care Affiliates, Inc.",http://www.scasurgery.com,NASDAQ,Health Services,Healthcare,0,20131030,20170323,,,1281.405
05J0GJ-E,436349,Recticel SA,http://www.recticel.com,EURONEXT BRUSSELS,Process Industries,Non-Energy Materials,1,19851106,20180706,12.29835,676.3948,1280.604
003ZTN-E,B01C3S,Randgold Resources Limited,http://www.randgoldresources.com,LONDON,Non-Energy Minerals,Non-Energy Materials,1,19970701,20180706,75.87704,7160.468,1280.217
009Y31-E,*FEC,Frontera Energy Corporation,http://www.fronteraenergy.ca,TORONTO,Energy Minerals,Energy,1,20161103,20180706,13.85814,1392.853,1279.807
06DTM2-E,B09RFT,United Bank Limited,http://www.ubldirect.com,PAKISTAN STOCK EXCHANGE,Finance,Finance,1,20050906,20180706,1.328366,1626.158,1279.7
002P96-E,*SOY,SunOpta Inc.,http://www.sunopta.com,TORONTO,Consumer Non-Durables,Consumer Non-Cyclicals,1,20011106,20180706,8.956249,783.7281,1279.593
05J66G-E,8103,Meiwa Corporation,http://www.meiwa.co.jp,TOKYO,Distribution Services,Industrials,1,19850102,20180706,4.318892,180.4433,1279.346
05HXCB-E,619132,China Motor Corporation,http://www.china-motor.com.tw,TAIWAN,Consumer Durables,Industrials,1,19911004,20180706,0.9221429,1276.293,1279.243
071X83-E,601667,"Changjiang Securities Co., Ltd Class A",http://www.cjsc.com,SHENZHEN,Finance,Finance,1,19971201,20180706,0.7957879,4400.284,1279.189
05JB35-E,9058,"TRANCOM Co., Ltd.",http://www.trancom.co.jp,TOKYO,Transportation,Industrials,1,19950414,20180706,64.19485,662.7573,1278.759
05J38Z-E,627358,Apollo Hospitals Enterprise Limited,http://www.apollohospitals.com,BSE INDIA,Health Services,Healthcare,1,20000718,20180706,14.67116,2041.127,1278.73
004BRJ-E,FIVE,"Five Below, Inc.",http://www.fivebelow.com,NASDAQ,Retail Trade,Consumer Non-Cyclicals,1,20120719,20180706,98.9,5458.416,1278.208
05HZWX-E,4914,Takasago International Corporation,http://www.takasago.com/ja/,TOKYO,Process Industries,Non-Energy Materials,1,19850102,20180706,31.28254,630.4182,1277.532
05HXK8-E,8184,"Shimachu Co., Ltd.",http://www.shimachu.co.jp,TOKYO,Retail Trade,Consumer Cyclicals,1,19850102,20180706,30.82983,1476.413,1277.176
05JBR7-E,643279,"HS R&A Co., Ltd.",http://www.hsrna.com,KOREA,Producer Manufacturing,Consumer Cyclicals,1,19931105,20180706,1.832519,118.3097,1276.765
05J0G6-E,407439,GFI Informatique SA,http://www.gfi.world,EURONEXT PARIS,Technology Services,Technology,1,19980603,20180706,9.617636,640.2534,1276.68
05J5GL-E,660825,PT Multipolar Tbk Class A,http://www.multipolar-group.com,INDONESIA,Retail Trade,Consumer Non-Cyclicals,1,19910702,20180706,0.00716771,72.1412,1276.167
05HWPD-E,289498,Compania de Minas Buenaventura SAA,http://www.buenaventura.com,LIMA,Non-Energy Minerals,Non-Energy Materials,1,19930907,20180628,13.6903,3478.431,1275.594
05HWPD-E,WPEG100B,Compania De Minas Buenaventu,http://www.buenaventura.com,#NAME?,#NAME?,Non-Energy Materials,1,NA,NA,,,1275.594
05W4GG-E,609156,"Chongqing Taiji Industry (Group) Co., Ltd. Class A",http://www.taiji.com,SHANGHAI,Health Technology,Consumer Non-Cyclicals,1,19980619,20180706,1.758556,979.3235,1275.536
05J0TH-E,7458,"Daiichikosho Co., Ltd.",http://www.dkkaraoke.co.jp,TOKYO,Distribution Services,Consumer Cyclicals,1,19950920,20180706,47.71606,2730.99,1275.529
080WLF-E,B5B5BY,Enel Russia PJSC,http://www.enel.ru,MICEX,Utilities,Utilities,1,20050914,20180706,0.01992497,704.7839,1275.504
001B1R-E,DIT,AMCON Distributing Company,http://www.amcon.com,NYSE AMERICAN,Distribution Services,Consumer Non-Cyclicals,1,19950804,20180706,81.1,57.4902,1274.984
0DY8X9-E,BUFF,Blue Buffalo Pet Products Inc,http://www.bluebuffalo.com,NASDAQ,Consumer Non-Durables,Consumer Non-Cyclicals,0,20150722,20180424,,,1274.589
05J030-E,4041,"Nippon Soda Co., Ltd.",http://www.nippon-soda.co.jp,TOKYO,Process Industries,Non-Energy Materials,1,19850102,20180706,5.378243,837.0511,1274.266
05J3S5-E,8114,"Descente,Ltd.",http://www.descente.co.jp,TOKYO,Consumer Non-Durables,Consumer Cyclicals,1,19850102,20180706,16.62366,1278.761,1274.212
06JP5R-E,MSCI,MSCI Inc. Class A,http://www.msci.com,NYSE,Commercial Services,Technology,1,20071115,20180706,166.61,14680.95,1274.172
06JP5R-E,55354G91,Msci Incorporation,http://www.msci.com,#NAME?,Commercial Services,Finance,1,NA,NA,,,1274.172
06HSVD-E,FDS06DW2,Investimentos e Participacoes & Infra-Estrutura SA,http://www.invepar.com.br,#NAME?,#NAME?,Industrials,1,NA,NA,,,1274.049
06HSVD-E,FDS0NN1M,Investimentos e Participacoes & Infra-Estrutura SA,http://www.invepar.com.br,#NAME?,#NAME?,Industrials,1,NA,NA,,,1274.049
05LYG1-E,FDS0EN75,Deutsche Genossenschafts-Hypothekenbank AG,http://www.dghyp.de,#NAME?,#NAME?,Finance,1,NA,NA,,,1273.215
05G6H1-E,551088,HSBC Trinkaus & Burkhardt KGaA,http://www.hsbc.de,FRANKFURT,Finance,Finance,1,19851101,20180706,77.01163,2625.176,1271.746
002X0J-E,*CJR.B,Corus Entertainment Inc. Class B,http://www.corusent.com,TORONTO,Consumer Services,Consumer Services,1,19990831,20180706,3.657326,764.1219,1271.662
06HLMT-E,B16FQY,"Datong Coal Industry Co., Ltd. Class A",http://www.dtmy.com.cn,SHANGHAI,Energy Minerals,Energy,1,20060623,20180706,0.6889808,1153.147,1271.551
003KK7-E,624358,SATS Ltd,http://www.sats.com.sg,SINGAPORE,Transportation,Industrials,1,20000512,20180706,3.703431,4162.866,1271.292
063WPG-E,SPLK,Splunk Inc.,http://www.splunk.com,NASDAQ,Technology Services,Technology,1,20120419,20180706,101.38,14352.4,1270.788
0644MB-E,242161,Grupo Financiero Interacciones SA de CV Class O,http://www.grupofinancierointeracciones.mx,MEXICO,Finance,Finance,1,19941208,20180706,5.177781,1378.822,1270.769
06CSFN-E,667357,Industries of Qatar Co.,http://www.iq.com.qa,DOHA,Process Industries,Non-Energy Materials,1,20030812,20180705,30.89811,18693.35,1270.308
09QVZX-E,B96MV4,Asiacell Communications PJSC,http://www.asiacell.com,IRAQ,Communications,Telecommunications,1,20130205,20180705,0.007344668,2276.847,1270.004
007V4P-E,CODI,Compass Diversified Holdings,http://www.compassdiversifiedholdings.com,NYSE,Finance,Finance,1,20060511,20180706,17.9,1042.26,1269.729
05J38R-E,1884,"NIPPON ROAD CO., LTD.",http://www.nipponroad.co.jp,TOKYO,Industrial Services,Industrials,1,19850102,20180706,51.88103,506.4428,1269.394
05PS9D-E,615677,Sercomm Corp.,http://www.sercomm.com,TAIWAN,Electronic Technology,Technology,1,19990907,20180706,2.165887,532.0583,1268.789
05LW01-E,575073,Stern Groep N.V.,http://www.sterngroep.nl,EURONEXT AMSTERDAM,Retail Trade,Consumer Cyclicals,1,19850923,20180706,18.45927,109.3712,1268.562
05HX9W-E,561709,Neopost SA,http://www.neopost.com/fr,EURONEXT PARIS,Producer Manufacturing,Technology,1,19990223,20180706,26.03111,899.7108,1268.395
001SS7-E,LTS,Ladenburg Thalmann Financial Services Inc.,http://www.ladenburg.com,NYSE AMERICAN,Finance,Finance,1,19971105,20180706,3.54,693.5328,1268.152
0BCB9L-E,*DH,DH Corp,http://www.dh.com,TORONTO,Commercial Services,Finance,0,20011220,20170615,,,1267.891
05HXMY-E,3002,Gunze Limited,http://www.gunze.co.jp,TOKYO,Consumer Non-Durables,Consumer Cyclicals,1,19850102,20180706,63.65159,1336.271,1267.869
05HWPG-E,640844,"Samsung Securities Co., Ltd.",http://www.samsungpop.com,KOREA,Finance,Finance,1,19920819,20180706,30.2881,2704.727,1267.48
062QWJ-E,B03FYZ,Goodman Group,http://www.goodman.com,ASX,Finance,Finance,1,20050202,20180706,7.187884,12943.68,1267.428
061M85-E,614684,"China Jushi Co., Ltd. Class A",http://www.jushi.com,SHANGHAI,Process Industries,Non-Energy Materials,1,19990623,20180706,1.362918,4773.358,1267.304
05HZH5-E,435003,Forbo Holding AG,http://www.forbo.com,SIX SWISS,Consumer Durables,Non-Energy Materials,1,19860820,20180706,1468.938,2644.088,1266.329
05HZH5-E,434553,Forbo Holding AG,http://www.forbo.com,SIX SWISS,Consumer Durables,Non-Energy Materials,1,19870727,19920324,,,1266.329
08XV1C-E,434555,Forbo Holding AG,http://www.forbo.com,SIX SWISS,Consumer Durables,Non-Energy Materials,1,19850102,19950502,,,1266.329
099JQW-E,BZ3FJW,"AJ Networks Co., Ltd.",http://www.ajnet.co.kr,KOREA,Distribution Services,Consumer Cyclicals,1,20150821,20180706,5.224248,244.6113,1265.814
05J4HZ-E,713273,Arbonia AG,http://www.arbonia.com,SIX SWISS,Consumer Durables,Non-Energy Materials,1,19900601,20180706,16.64055,1156.073,1265.481
00159H-E,SYX,Systemax Inc.,http://www.systemax.com,NYSE,Retail Trade,Industrials,1,19950627,20180706,35.46,1321.907,1265.4
078Z1S-E,B2QR2Y,Zhongshan Broad-Ocean Motor Co. Ltd. Class A,http://www.broad-ocean.com,SHENZHEN,Producer Manufacturing,Industrials,1,20080619,20180706,0.6288078,1490.546,1265.375
0087T9-E,B14SLW,Gallant Venture Ltd.,http://www.gallantventure.com,SINGAPORE,Finance,Consumer Cyclicals,1,20060606,20180706,0.09792373,522.7178,1265.316
0060V7-E,B92RW8,"LT Group, Inc.",http://www.ltg.com.ph,PHILIPPINES,Consumer Non-Durables,Finance,1,19941027,20180706,0.3295417,3566.099,1265.117
06G2GD-E,B4K19W,"Yingde Gases Group Co., Ltd.",http://www.yingdegas.com,HONG KONG,Process Industries,Non-Energy Materials,0,20091008,20170504,,,1264.974
002WY2-E,B0ZNPL,Bio-PAPPEL SAB de CV,http://www.biopappel.com,MEXICO,Process Industries,Non-Energy Materials,1,19960108,20180706,0.9420823,266.0163,1264.239
00F8JT-E,SEAS,"SeaWorld Entertainment, Inc.",http://www.seaworldentertainment.com,NYSE,Consumer Services,Consumer Services,1,20130419,20180706,22.37,1998.258,1263.324
000HND-E,DPL,DPL Inc.,http://www.dplinc.com,NYSE,Utilities,Utilities,1,19841105,20111125,,,1263.1
06P6JZ-E,B2NC4X,Dar Al Arkan Real Estate Development Co.,http://www.alarkan.com,SAUDI ARABIA,Finance,Finance,1,20071231,20180705,2.661156,2874.048,1262.469
05HYZ3-E,BD5BG0,Logwin AG,http://www.logwin-logistics.com,XETRA,Transportation,Industrials,1,20000320,20180706,165.7807,478.1772,1262.29
0BQ1DF-E,694943,Seven West Media Limited,http://www.sevenwestmedia.com.au,ASX,Consumer Services,Consumer Services,1,19920122,20180706,0.6571568,991.015,1262.13
08WX1F-E,FDS08KDQ,Cooperativa Muratori & Cementisti C.M.C. di Ravenna SC,http://www.cmcgruppo.com,#NAME?,#NAME?,Industrials,1,NA,NA,,,1262.046
0016MM-E,WTFC,Wintrust Financial Corporation,http://www.wintrust.com,NASDAQ,Finance,Finance,1,19960923,20180706,88.42,4950.653,1261.203
0C4BVD-E,BC5ZFS,Modern Land (China) Co. Ltd.,http://www.modernland.hk,HONG KONG,Finance,Finance,1,20130712,20180706,0.1643553,456.7596,1261.192
0018G3-E,SM,SM Energy Company,http://www.sm-energy.com,NYSE,Energy Minerals,Energy,1,19921216,20180706,26.82,2885.992,1260.404
009BW9-E,B1Y4F8,SRV Yhtiot Oyj,http://www.srv.fi,OMX NORDIC HELSINKI,Consumer Durables,Industrials,1,20070612,20180706,3.24507,196.3253,1258.921
05HR6F-E,576947,TAKKT AG,http://www.takkt.de,XETRA,Distribution Services,Consumer Cyclicals,1,19990917,20180706,18.22412,1195.691,1258.869
009MM3-E,B24FG9,Dachan Food (Asia) Limited,http://www.dachanfoodasia.com,HONG KONG,Consumer Non-Durables,Consumer Non-Cyclicals,1,20071004,20180706,0.0637036,64.7349,1258.834
05J54Z-E,609990,Century Textiles & Industries Ltd.,http://www.centurytextind.com,BSE INDIA,Non-Energy Minerals,Non-Energy Materials,1,19971124,20180706,13.33372,1489.319,1258.006
00FNSC-E,LGIH,"LGI Homes, Inc.",http://www.lgihomes.com,NASDAQ,Consumer Durables,Finance,1,20131107,20180706,57.97,1353.96,1257.96
05W7LG-E,BQGZWP,Havells India Limited,http://www.havells.com,BSE INDIA,Producer Manufacturing,Industrials,1,19961017,20180706,7.974544,4987.861,1257.954
004FLY-E,FDS04VZ1,Coventry Building Society,http://www.coventrybuildingsociety.co.uk,#NAME?,Finance,Finance,1,NA,NA,,,1257.816
05WJ12-E,2432,"DeNA Co., Ltd.",http://www.dena.com/jp/,TOKYO,Technology Services,Technology,1,20050217,20180706,18.60655,2806.054,1257.664
0GHNBP-E,7189,"Nishi-Nippon Financial Holdings, Inc.",http://www.nnfh.co.jp,TOKYO,Finance,Finance,1,20161003,20180706,10.64783,1805.84,1257.655
05W401-E,FDS0DPL1,Bundesimmobiliengesellschaft m.b.H.,http://www.big.at,#NAME?,#NAME?,Finance,1,NA,NA,,,1257.535
05KZPQ-E,8524,"North Pacific Bank, Ltd.",http://www.hokuyobank.co.jp,TOKYO,Finance,Finance,1,20121001,20180706,3.286704,1311.593,1257.475
008X24-E,B1JQDM,Marston's PLC,http://www.marstons.co.uk,LONDON,Consumer Services,Consumer Services,1,19850102,20180706,1.335415,846.5667,1256.83
05J07R-E,6376,"Nikkiso Co., Ltd.",http://www.nikkiso.co.jp,TOKYO,Producer Manufacturing,Industrials,1,19850102,20180706,9.344018,694.134,1256.643
0C46X1-E,BRX,"Brixmor Property Group, Inc.",http://www.brixmor.com,NYSE,Finance,Finance,1,20131030,20180706,17.44,5275.229,1255.941
000WPH-E,SJI,"South Jersey Industries, Inc.",http://www.sjindustries.com,NYSE,Utilities,Utilities,1,19841105,20180706,35.27,2989.185,1254.878
0085TM-E,B12L88,"Shanghai Prime Machinery Co., Ltd. Class H",http://www.pmcsh.com,HONG KONG,Producer Manufacturing,Non-Energy Materials,1,20060427,20180706,0.1477924,212.5677,1254.604
0CLB0C-E,B8K9X7,Grand City Properties SA,http://www.grandcityproperties.com,XETRA,Finance,Finance,1,20120529,20180706,25.96056,4278.012,1254.527
0B36V6-E,9110,"NS United Kaiun Kaisha,Ltd.",http://www.nsuship.co.jp,TOKYO,Transportation,Industrials,1,19850102,20180706,19.01399,455.7782,1254.146
0016M8-E,PLCM,"Polycom, Inc.",http://www.polycom.com,NASDAQ,Communications,Technology,0,19960430,20160926,,,1253.248
0610FK-E,B2R9XL,zooplus AG,http://www.zooplus.de,XETRA,Retail Trade,Consumer Cyclicals,1,20080509,20180706,190.5891,1361.031,1252.721
0B7T91-E,B6VGS9,Sunway Bhd.,http://www.sunway.com.my,MALAYSIA,Finance,Finance,1,19960715,20180706,0.3712871,1826.675,1252.184
05J327-E,6584,"Sanoh Industrial Co., Ltd.",http://www.sanoh.com,TOKYO,Producer Manufacturing,Consumer Cyclicals,1,19851104,20180706,6.002988,222.7829,1251.655
00791K-E,*AIM,Aimia Inc.,http://www.aimia.com,TORONTO,Commercial Services,Business Services,1,20050623,20180706,1.809575,279.0997,1251.454
05HN16-E,410351,Cairo Communication S.p.A.,http://www.cairocommunication.it,MILAN,Consumer Services,Business Services,1,20000719,20180706,3.962277,532.5958,1251.331
003RMK-E,NE,Noble Corporation plc,http://www.noblecorp.com,NYSE,Industrial Services,Energy,1,19850923,20180706,6.09,1480.686,1251.314
00D188-E,VER,"VEREIT, Inc. Class A",http://www.vereit.com,NYSE,Finance,Finance,1,20110907,20180706,7.7,7349.109,1251.285
05J1BB-E,611776,Primary Health Care Limited,http://www.primaryhealthcare.com.au,ASX,Health Services,Healthcare,1,19980703,20180706,2.658329,1387.257,1250.837
05S8PL-E,WEX,WEX Inc.,http://www.wexinc.com,NYSE,Technology Services,Finance,1,20050216,20180706,193,8239.624,1250.548
000C2F-E,AMWD,American Woodmark Corporation,http://www.americanwoodmark.com,NASDAQ,Producer Manufacturing,Consumer Cyclicals,1,19860718,20180706,93.3,1597.655,1250.274
086DVT-E,B27WY8,Duratex S.A.,http://www.duratex.com.br,SAO PAULO,Producer Manufacturing,Non-Energy Materials,1,20070921,20180706,2.377407,1646.414,1250.038
